Date,Open,High,Low,Close,Adj Close,Volume
2010-06-22,16540.000000,16540.000000,16260.000000,16320.000000,12436.019531,14794100
2010-06-23,16220.000000,16220.000000,16000.000000,16100.000000,12268.379883,17489950
2010-06-24,16160.000000,16460.000000,16100.000000,16400.000000,12496.979492,14152200
2010-06-25,16180.000000,16200.000000,16040.000000,16100.000000,12268.379883,16982600
2010-06-28,16100.000000,16160.000000,15920.000000,15920.000000,12131.213867,13026700
2010-06-29,16020.000000,16080.000000,15740.000000,15840.000000,12146.551758,12560000
2010-06-30,15400.000000,15600.000000,15400.000000,15480.000000,11870.497070,26708450
2010-07-01,15580.000000,15600.000000,15200.000000,15320.000000,11747.800781,22206400
2010-07-02,15400.000000,15480.000000,15260.000000,15340.000000,11763.140625,11641100
2010-07-05,15260.000000,15400.000000,15220.000000,15340.000000,11763.140625,9995600
2010-07-06,15240.000000,15500.000000,15100.000000,15500.000000,11885.830078,17879550
2010-07-07,15600.000000,15620.000000,15300.000000,15380.000000,11793.809570,16180150
2010-07-08,15660.000000,15680.000000,15400.000000,15500.000000,11885.830078,14752850
2010-07-09,15580.000000,15920.000000,15460.000000,15920.000000,12207.897461,18605950
2010-07-12,15980.000000,16040.000000,15840.000000,16040.000000,12299.919922,12597450
2010-07-13,15960.000000,16160.000000,15880.000000,15920.000000,12207.897461,15339650
2010-07-14,16260.000000,16560.000000,16260.000000,16480.000000,12637.323242,33184600
2010-07-15,16500.000000,16500.000000,16360.000000,16400.000000,12575.975586,16063950
2010-07-16,16320.000000,16400.000000,16040.000000,16040.000000,12299.919922,16933400
2010-07-19,15720.000000,15980.000000,15720.000000,15900.000000,12192.562500,14586800
2010-07-20,15900.000000,16040.000000,15720.000000,15960.000000,12238.568359,11578400
2010-07-21,16340.000000,16360.000000,16120.000000,16340.000000,12529.967773,16558800
2010-07-22,16240.000000,16340.000000,16020.000000,16160.000000,12391.938477,15439550
2010-07-23,16300.000000,16340.000000,16140.000000,16220.000000,12437.944336,14112800
2010-07-26,16260.000000,16400.000000,16180.000000,16360.000000,12545.303711,10617450
2010-07-27,16480.000000,16600.000000,16420.000000,16580.000000,12714.002930,19088350
2010-07-28,16640.000000,16800.000000,16620.000000,16740.000000,12836.698242,23248200
2010-07-29,16780.000000,16800.000000,16480.000000,16540.000000,12683.331055,14865300
2010-07-30,16440.000000,16540.000000,16200.000000,16200.000000,12422.611328,16399000
2010-08-02,16340.000000,16360.000000,16200.000000,16200.000000,12422.611328,12455050
2010-08-03,16400.000000,16440.000000,16300.000000,16300.000000,12499.292969,13105950
2010-08-04,16340.000000,16360.000000,16120.000000,16120.000000,12361.261719,10616650
2010-08-05,16220.000000,16360.000000,16060.000000,16080.000000,12330.593750,14028550
2010-08-06,16200.000000,16200.000000,15980.000000,16020.000000,12284.584961,12296750
2010-08-09,15980.000000,16040.000000,15960.000000,16040.000000,12299.919922,9138150
2010-08-10,16000.000000,16080.000000,15820.000000,15860.000000,12161.886719,14060850
2010-08-11,15680.000000,15780.000000,15540.000000,15580.000000,11947.175781,17957900
2010-08-12,15360.000000,15540.000000,15300.000000,15320.000000,11747.800781,21360650
2010-08-13,15400.000000,15640.000000,15340.000000,15620.000000,11977.850586,14274900
2010-08-16,15460.000000,15660.000000,15340.000000,15640.000000,11993.188477,10280000
2010-08-17,15540.000000,15660.000000,15420.000000,15640.000000,11993.188477,14476450
2010-08-18,15680.000000,15700.000000,15480.000000,15560.000000,11931.840820,11715900
2010-08-19,15580.000000,15780.000000,15540.000000,15780.000000,12100.542969,12179900
2010-08-20,15600.000000,15720.000000,15540.000000,15680.000000,12023.859375,12330600
2010-08-23,15720.000000,15820.000000,15640.000000,15800.000000,12115.879883,9081550
2010-08-24,15700.000000,15720.000000,15500.000000,15660.000000,12008.525391,11365400
2010-08-25,15520.000000,15560.000000,15440.000000,15440.000000,11839.821289,9263250
2010-08-26,15440.000000,15660.000000,15400.000000,15460.000000,11855.158203,10440100
2010-08-27,15300.000000,15440.000000,15300.000000,15320.000000,11747.800781,12748200
2010-08-30,15500.000000,15560.000000,15440.000000,15520.000000,11901.167969,6984450
2010-08-31,15320.000000,15440.000000,15120.000000,15120.000000,11594.435547,22051950
2010-09-01,15240.000000,15260.000000,15000.000000,15040.000000,11533.091797,19451700
2010-09-02,15200.000000,15240.000000,14980.000000,15180.000000,11640.446289,18271500
2010-09-03,15220.000000,15280.000000,15120.000000,15220.000000,11671.118164,22082500
2010-09-06,15440.000000,15600.000000,15360.000000,15600.000000,11962.514648,19708650
2010-09-07,15660.000000,15800.000000,15500.000000,15760.000000,12085.205078,16036000
2010-09-08,15520.000000,15620.000000,15420.000000,15420.000000,11824.485352,10954600
2010-09-09,15340.000000,15480.000000,15120.000000,15120.000000,11594.435547,30825400
2010-09-10,15200.000000,15440.000000,15140.000000,15320.000000,11747.800781,13989000
2010-09-13,15400.000000,15520.000000,15320.000000,15400.000000,11809.151367,11741050
2010-09-14,15500.000000,15620.000000,15200.000000,15200.000000,11655.785156,18559950
2010-09-15,15260.000000,15340.000000,15020.000000,15140.000000,11609.773438,19441850
2010-09-16,15080.000000,15260.000000,15080.000000,15140.000000,11609.773438,11734100
2010-09-17,15240.000000,15560.000000,15160.000000,15460.000000,11855.158203,22369300
2010-09-20,15480.000000,15600.000000,15400.000000,15600.000000,11962.514648,14807550
2010-09-24,15580.000000,15600.000000,15160.000000,15240.000000,11686.456055,32766800
2010-09-27,15300.000000,15360.000000,15040.000000,15100.000000,11579.101563,25107150
2010-09-28,15100.000000,15120.000000,14900.000000,14900.000000,11425.732422,23315700
2010-09-29,15060.000000,15500.000000,15000.000000,15440.000000,11839.821289,35348050
2010-09-30,15440.000000,15580.000000,15340.000000,15540.000000,11916.502930,16855500
2010-10-01,15440.000000,15560.000000,15380.000000,15540.000000,11916.502930,14805750
2010-10-04,15600.000000,15620.000000,15480.000000,15600.000000,11962.514648,12835350
2010-10-05,15440.000000,15580.000000,15420.000000,15460.000000,11855.158203,14300150
2010-10-06,15560.000000,15880.000000,15520.000000,15860.000000,12161.886719,23555150
2010-10-07,15580.000000,15660.000000,15380.000000,15400.000000,11809.151367,25542150
2010-10-08,15260.000000,15320.000000,15060.000000,15160.000000,11625.109375,27125750
2010-10-11,15240.000000,15260.000000,15060.000000,15060.000000,11548.425781,18784450
2010-10-12,15040.000000,15120.000000,14920.000000,14920.000000,11441.071289,18391350
2010-10-13,15040.000000,15040.000000,14860.000000,14880.000000,11410.397461,20414700
2010-10-14,15060.000000,15060.000000,14840.000000,15000.000000,11502.416992,26710000
2010-10-15,15000.000000,15120.000000,14900.000000,15080.000000,11563.763672,24686150
2010-10-18,15140.000000,15240.000000,14960.000000,15020.000000,11517.753906,13804400
2010-10-19,15000.000000,15020.000000,14820.000000,14820.000000,11364.391602,19450000
2010-10-20,14800.000000,14980.000000,14700.000000,14900.000000,11425.732422,18474100
2010-10-21,14900.000000,15300.000000,14820.000000,15300.000000,11732.465820,28370400
2010-10-22,15460.000000,15540.000000,15340.000000,15540.000000,11916.502930,20425550
2010-10-25,15460.000000,15580.000000,15340.000000,15420.000000,11824.485352,12353450
2010-10-26,15360.000000,15420.000000,15160.000000,15260.000000,11701.792969,15629050
2010-10-27,15160.000000,15300.000000,15020.000000,15060.000000,11548.425781,16732750
2010-10-28,15200.000000,15300.000000,15060.000000,15280.000000,11717.128906,14631600
2010-10-29,15280.000000,15300.000000,14900.000000,14900.000000,11425.732422,23060950
2010-11-01,15060.000000,15060.000000,14860.000000,14940.000000,11456.409180,14837800
2010-11-02,14940.000000,14960.000000,14740.000000,14800.000000,11349.050781,16536700
2010-11-03,14800.000000,14980.000000,14780.000000,14800.000000,11349.050781,17874950
2010-11-04,14940.000000,15280.000000,14900.000000,15260.000000,11701.792969,27312500
2010-11-05,15600.000000,15800.000000,15500.000000,15520.000000,11901.167969,35165050
2010-11-08,15700.000000,15760.000000,15520.000000,15560.000000,11931.840820,13961400
2010-11-09,15680.000000,15680.000000,15340.000000,15480.000000,11870.497070,12801650
2010-11-10,15600.000000,15800.000000,15500.000000,15800.000000,12115.879883,21088000
2010-11-11,15860.000000,15980.000000,15340.000000,15340.000000,11763.140625,44525300
2010-11-12,15680.000000,15800.000000,15460.000000,15560.000000,11931.840820,28325650
2010-11-15,15720.000000,16300.000000,15700.000000,16160.000000,12391.938477,35892450
2010-11-16,16280.000000,16400.000000,16000.000000,16220.000000,12437.944336,29475050
2010-11-17,16020.000000,16080.000000,15900.000000,15900.000000,12192.562500,17123100
2010-11-18,15940.000000,16100.000000,15860.000000,15980.000000,12253.911133,13296000
2010-11-19,16160.000000,16380.000000,16000.000000,16360.000000,12545.303711,19355150
2010-11-22,16400.000000,16960.000000,16360.000000,16960.000000,13005.399414,36057400
2010-11-23,17000.000000,17020.000000,16680.000000,16800.000000,12882.708984,18280200
2010-11-24,16520.000000,17040.000000,16500.000000,17020.000000,13051.408203,31792000
2010-11-25,17060.000000,17060.000000,16760.000000,16900.000000,12959.389648,18359500
2010-11-26,16960.000000,16980.000000,16640.000000,16740.000000,12836.698242,15679300
2010-11-29,16700.000000,16920.000000,16620.000000,16720.000000,12821.358398,15401050
2010-11-30,16640.000000,16920.000000,16520.000000,16520.000000,12667.995117,21205500
2010-12-01,16480.000000,16560.000000,16280.000000,16400.000000,12575.975586,18777150
2010-12-02,16560.000000,17180.000000,16500.000000,17180.000000,13174.099609,30608400
2010-12-03,17400.000000,17940.000000,17340.000000,17880.000000,13710.879883,39373850
2010-12-06,17800.000000,17980.000000,17700.000000,17800.000000,13649.531250,16837550
2010-12-07,17740.000000,18420.000000,17700.000000,18020.000000,13818.236328,24906050
2010-12-08,18060.000000,18200.000000,17740.000000,17760.000000,13618.865234,16803250
2010-12-09,17700.000000,18360.000000,17680.000000,18340.000000,14063.621094,29422050
2010-12-10,18300.000000,18380.000000,18140.000000,18380.000000,14094.297852,12757050
2010-12-13,18380.000000,18640.000000,18320.000000,18600.000000,14262.998047,15359300
2010-12-14,18740.000000,18740.000000,18420.000000,18580.000000,14247.658203,22126100
2010-12-15,18500.000000,18500.000000,18200.000000,18320.000000,14048.287109,16449400
2010-12-16,18160.000000,18380.000000,18160.000000,18220.000000,13971.604492,11684200
2010-12-17,18280.000000,18580.000000,18240.000000,18520.000000,14201.649414,17297200
2010-12-20,18340.000000,18640.000000,18280.000000,18640.000000,14293.665039,16911750
2010-12-21,18620.000000,18800.000000,18500.000000,18720.000000,14355.019531,12599300
2010-12-22,18780.000000,19060.000000,18720.000000,18780.000000,14401.025391,16626800
2010-12-23,18720.000000,18760.000000,18500.000000,18720.000000,14355.019531,10985500
2010-12-24,18780.000000,18780.000000,18500.000000,18500.000000,14186.313477,8471650
2010-12-27,18500.000000,18600.000000,18300.000000,18440.000000,14140.305664,10524200
2010-12-28,18560.000000,19000.000000,18520.000000,18760.000000,14385.693359,15650700
2010-12-29,18700.000000,19020.000000,18640.000000,18900.000000,14570.711914,11918900
2010-12-30,18840.000000,19040.000000,18840.000000,18980.000000,14632.386719,9181500
2011-01-03,19100.000000,19320.000000,19000.000000,19160.000000,14771.159180,13241050
2011-01-04,19120.000000,19220.000000,18980.000000,19160.000000,14771.159180,13713100
2011-01-05,19100.000000,19100.000000,18840.000000,18840.000000,14524.462891,16787500
2011-01-06,18840.000000,18980.000000,18460.000000,18600.000000,14339.431641,19360400
2011-01-07,18300.000000,18580.000000,18280.000000,18420.000000,14200.666016,23139800
2011-01-10,18360.000000,18560.000000,18180.000000,18340.000000,14138.995117,18326750
2011-01-11,18340.000000,18440.000000,18160.000000,18260.000000,14077.316406,19550800
2011-01-12,18280.000000,18660.000000,18280.000000,18600.000000,14339.431641,20555800
2011-01-13,18980.000000,18980.000000,18340.000000,18440.000000,14216.086914,28239850
2011-01-14,18560.000000,18680.000000,18300.000000,18660.000000,14385.690430,15382350
2011-01-17,18900.000000,19020.000000,18800.000000,18980.000000,14632.386719,20582100
2011-01-18,19000.000000,19620.000000,18980.000000,19380.000000,14940.769531,29631350
2011-01-19,19580.000000,20000.000000,19320.000000,19940.000000,15372.498047,33343200
2011-01-20,19740.000000,19800.000000,19580.000000,19640.000000,15141.208984,15244400
2011-01-21,19520.000000,19680.000000,19400.000000,19420.000000,14971.602539,16666400
2011-01-24,19360.000000,19660.000000,19320.000000,19420.000000,14971.602539,13609350
2011-01-25,19440.000000,19800.000000,19420.000000,19500.000000,15033.272461,13970550
2011-01-26,19700.000000,19980.000000,19600.000000,19960.000000,15387.906250,13352500
2011-01-27,19900.000000,20040.000000,19820.000000,19880.000000,15326.230469,15367000
2011-01-28,19960.000000,20280.000000,19800.000000,20200.000000,15572.931641,19118950
2011-01-31,20180.000000,20200.000000,19620.000000,19620.000000,15125.788086,21411900
2011-02-01,19640.000000,19900.000000,19580.000000,19660.000000,15156.623047,13468450
2011-02-07,20040.000000,20080.000000,19440.000000,19440.000000,14987.022461,24252200
2011-02-08,19400.000000,19480.000000,19180.000000,19220.000000,14817.416016,30483500
2011-02-09,19460.000000,19460.000000,19020.000000,19200.000000,14802.000977,20984650
2011-02-10,19200.000000,19300.000000,18700.000000,18720.000000,14431.947266,30669300
2011-02-11,18700.000000,18860.000000,18260.000000,18300.000000,14108.151367,26489900
2011-02-14,18560.000000,19100.000000,18500.000000,19060.000000,14694.065430,19565800
2011-02-15,19260.000000,19400.000000,18940.000000,19160.000000,14771.159180,18105800
2011-02-16,19040.000000,19400.000000,18900.000000,18900.000000,14570.711914,15182650
2011-02-17,19060.000000,19260.000000,18860.000000,19080.000000,14709.479492,14348550
2011-02-18,19300.000000,19320.000000,19140.000000,19200.000000,14802.000977,10253850
2011-02-21,19280.000000,19300.000000,18840.000000,18960.000000,14616.970703,13750850
2011-02-22,18780.000000,18960.000000,18680.000000,18760.000000,14462.789063,12181550
2011-02-23,18500.000000,18820.000000,18500.000000,18600.000000,14339.431641,17193000
2011-02-24,18520.000000,18680.000000,18400.000000,18580.000000,14324.013672,18110900
2011-02-25,18560.000000,18660.000000,18460.000000,18520.000000,14277.755859,15181200
2011-02-28,18400.000000,18680.000000,18400.000000,18460.000000,14231.503906,16274800
2011-03-02,18280.000000,18460.000000,18240.000000,18360.000000,14154.407227,16134300
2011-03-03,18380.000000,18540.000000,18320.000000,18460.000000,14231.503906,18074200
2011-03-04,18680.000000,18900.000000,18540.000000,18900.000000,14570.711914,18569150
2011-03-07,18860.000000,18860.000000,18120.000000,18120.000000,13969.385742,31883600
2011-03-08,18220.000000,18240.000000,17880.000000,17980.000000,13861.449219,24905400
2011-03-09,18120.000000,18160.000000,17640.000000,17800.000000,13722.680664,26296300
2011-03-10,17580.000000,17680.000000,17320.000000,17320.000000,13352.634766,41630200
2011-03-11,17220.000000,17520.000000,17200.000000,17240.000000,13290.958984,26884000
2011-03-14,17600.000000,18020.000000,17060.000000,18000.000000,13876.875977,33325000
2011-03-15,18020.000000,18040.000000,17120.000000,17200.000000,13260.123047,36313200
2011-03-16,17700.000000,17900.000000,17440.000000,17720.000000,13661.009766,39939050
2011-03-17,17560.000000,17800.000000,17360.000000,17800.000000,13722.680664,22505200
2011-03-18,17840.000000,17900.000000,17660.000000,17820.000000,13738.102539,19166050
2011-03-21,17820.000000,17980.000000,17680.000000,17800.000000,13722.680664,14473500
2011-03-22,17840.000000,17940.000000,17400.000000,17500.000000,13491.402344,21810300
2011-03-23,17600.000000,17600.000000,17180.000000,17460.000000,13460.565430,25229000
2011-03-24,17600.000000,17760.000000,17480.000000,17600.000000,13568.496094,15392550
2011-03-25,17840.000000,18200.000000,17800.000000,18200.000000,14031.055664,31078100
2011-03-28,18300.000000,18440.000000,18180.000000,18320.000000,14123.573242,15890200
2011-03-29,18140.000000,18320.000000,18000.000000,18320.000000,14123.573242,17204100
2011-03-30,18320.000000,18580.000000,18320.000000,18520.000000,14277.755859,20685150
2011-03-31,18720.000000,18720.000000,18420.000000,18640.000000,14370.269531,26376550
2011-04-01,18720.000000,18800.000000,18540.000000,18800.000000,14493.622070,22471700
2011-04-04,18800.000000,18900.000000,18780.000000,18900.000000,14570.711914,16716750
2011-04-05,18960.000000,18960.000000,18700.000000,18900.000000,14570.711914,11922000
2011-04-06,18800.000000,18840.000000,18300.000000,18460.000000,14231.503906,27471850
2011-04-07,18500.000000,18700.000000,18100.000000,18180.000000,14015.642578,21781250
2011-04-08,18220.000000,18280.000000,17900.000000,17960.000000,13846.035156,25983450
2011-04-11,17960.000000,18140.000000,17760.000000,17880.000000,13784.362305,20582800
2011-04-12,17720.000000,17800.000000,17640.000000,17640.000000,13599.335938,15766950
2011-04-13,17740.000000,18020.000000,17600.000000,18020.000000,13892.288086,16627750
2011-04-14,18000.000000,18000.000000,17680.000000,18000.000000,13876.875977,25265700
2011-04-15,17960.000000,17980.000000,17640.000000,17760.000000,13691.847656,22274750
2011-04-18,17820.000000,17840.000000,17320.000000,17340.000000,13368.055664,27418700
2011-04-19,17060.000000,17500.000000,17060.000000,17500.000000,13491.402344,23078650
2011-04-20,17780.000000,18320.000000,17720.000000,18320.000000,14123.573242,32044250
2011-04-21,18600.000000,18740.000000,18360.000000,18560.000000,14308.594727,27071850
2011-04-22,18480.000000,18540.000000,18040.000000,18080.000000,13938.547852,18825450
2011-04-25,18020.000000,18220.000000,17780.000000,17780.000000,13707.268555,14338950
2011-04-26,17980.000000,17980.000000,17600.000000,17940.000000,13830.612305,19174650
2011-04-27,18340.000000,18540.000000,18220.000000,18480.000000,14246.920898,26379400
2011-04-28,18480.000000,18540.000000,17980.000000,18000.000000,13876.875977,20803400
2011-04-29,18020.000000,18160.000000,17600.000000,17860.000000,13768.937500,21415000
2011-05-02,18200.000000,18740.000000,18080.000000,18640.000000,14370.269531,32544850
2011-05-03,18720.000000,18800.000000,18440.000000,18760.000000,14462.789063,25366500
2011-05-04,18600.000000,18680.000000,18000.000000,18300.000000,14108.151367,25769850
2011-05-06,17980.000000,18280.000000,17900.000000,17980.000000,13861.449219,23637450
2011-05-09,18160.000000,18220.000000,17820.000000,17820.000000,13738.102539,13543350
2011-05-11,17780.000000,17900.000000,17640.000000,17840.000000,13753.526367,22363750
2011-05-12,17720.000000,18020.000000,17660.000000,17700.000000,13645.593750,27616100
2011-05-13,17920.000000,18480.000000,17800.000000,18320.000000,14123.573242,33438000
2011-05-16,18340.000000,18380.000000,17960.000000,18020.000000,13892.288086,16123700
2011-05-17,17940.000000,17960.000000,17780.000000,17800.000000,13722.680664,11549950
2011-05-18,17860.000000,17980.000000,17720.000000,17860.000000,13768.937500,16579300
2011-05-19,17820.000000,17960.000000,17600.000000,17600.000000,13568.496094,19345200
2011-05-20,17700.000000,17740.000000,17600.000000,17640.000000,13599.335938,11069950
2011-05-23,17540.000000,17700.000000,17440.000000,17460.000000,13460.565430,14056000
2011-05-24,17440.000000,17680.000000,17300.000000,17300.000000,13337.214844,14488500
2011-05-25,17580.000000,17580.000000,17060.000000,17120.000000,13198.445313,16018050
2011-05-26,17360.000000,17600.000000,17300.000000,17580.000000,13553.077148,13968500
2011-05-27,17480.000000,17980.000000,17340.000000,17820.000000,13738.102539,21477600
2011-05-30,17900.000000,17900.000000,17520.000000,17680.000000,13630.169922,10293600
2011-05-31,17800.000000,18280.000000,17720.000000,18040.000000,13907.711914,23887550
2011-06-01,18040.000000,18240.000000,17900.000000,18220.000000,14046.483398,15678500
2011-06-02,17880.000000,17940.000000,17600.000000,17660.000000,13614.753906,16582950
2011-06-03,17800.000000,17800.000000,17540.000000,17700.000000,13645.593750,10067100
2011-06-07,17520.000000,17780.000000,17380.000000,17740.000000,13676.428711,15110100
2011-06-08,17700.000000,17800.000000,17500.000000,17540.000000,13522.238281,12938850
2011-06-09,17540.000000,17580.000000,17300.000000,17300.000000,13337.214844,21511200
2011-06-10,17400.000000,17480.000000,17020.000000,17020.000000,13121.353516,19586600
2011-06-13,16880.000000,17060.000000,16760.000000,17060.000000,13152.191406,15062450
2011-06-14,17020.000000,17460.000000,16960.000000,17260.000000,13306.380859,10642700
2011-06-15,17320.000000,17380.000000,17020.000000,17300.000000,13337.214844,13283100
2011-06-16,17060.000000,17160.000000,16880.000000,16960.000000,13075.096680,11940550
2011-06-17,17020.000000,17040.000000,16060.000000,16380.000000,12627.953125,36058100
2011-06-20,16260.000000,16280.000000,15900.000000,16000.000000,12334.997070,23580500
2011-06-21,16000.000000,16400.000000,15960.000000,16280.000000,12550.859375,18844400
2011-06-22,16480.000000,16660.000000,16440.000000,16520.000000,12735.883789,16530400
2011-06-23,16500.000000,16780.000000,16400.000000,16620.000000,12812.977539,13858400
2011-06-24,16420.000000,17080.000000,16420.000000,17040.000000,13136.773438,23453150
2011-06-27,16940.000000,16940.000000,16560.000000,16700.000000,12874.655273,15207250
2011-06-28,16800.000000,17060.000000,16620.000000,16640.000000,12828.400391,11950100
2011-06-29,16960.000000,16980.000000,16640.000000,16660.000000,12851.536133,10348200
2011-06-30,16660.000000,16700.000000,16420.000000,16520.000000,12743.541016,16408950
2011-07-01,16860.000000,17200.000000,16760.000000,17100.000000,13190.954102,22133050
2011-07-04,17400.000000,17660.000000,17380.000000,17560.000000,13545.800781,21439450
2011-07-05,17600.000000,17980.000000,17560.000000,17980.000000,13869.786133,21107200
2011-07-06,17860.000000,17960.000000,17740.000000,17960.000000,13854.358398,11215100
2011-07-07,17960.000000,17960.000000,17580.000000,17600.000000,13576.655273,17861200
2011-07-08,17600.000000,17760.000000,17460.000000,17700.000000,13653.797852,12070450
2011-07-11,17600.000000,17600.000000,17240.000000,17300.000000,13345.233398,15974500
2011-07-12,17200.000000,17220.000000,16920.000000,17000.000000,13113.813477,12397200
2011-07-13,16960.000000,17100.000000,16720.000000,16860.000000,13005.816406,16430600
2011-07-14,16700.000000,16700.000000,16460.000000,16620.000000,12820.682617,20363350
2011-07-15,16600.000000,16800.000000,16420.000000,16640.000000,12836.112305,13621800
2011-07-18,16560.000000,16600.000000,16220.000000,16260.000000,12542.981445,18189050
2011-07-19,16120.000000,16540.000000,16120.000000,16440.000000,12681.831055,14537100
2011-07-20,16800.000000,17080.000000,16780.000000,17020.000000,13129.244141,21079150
2011-07-21,16920.000000,17020.000000,16640.000000,16840.000000,12990.388672,10343550
2011-07-22,17000.000000,17120.000000,16840.000000,17000.000000,13113.813477,12179600
2011-07-25,17000.000000,17000.000000,16680.000000,16940.000000,13067.531250,9496800
2011-07-26,16860.000000,17020.000000,16800.000000,17000.000000,13113.813477,11259900
2011-07-27,16960.000000,16960.000000,16720.000000,16900.000000,13036.677734,10079450
2011-07-28,16560.000000,16800.000000,16520.000000,16740.000000,12913.249023,13623150
2011-07-29,16920.000000,17040.000000,16740.000000,16880.000000,13021.242188,15089150
2011-08-01,17100.000000,17500.000000,17100.000000,17400.000000,13422.375000,19432400
2011-08-02,17060.000000,17180.000000,17000.000000,17040.000000,13144.669922,13486550
2011-08-03,16800.000000,16880.000000,16480.000000,16660.000000,12851.536133,20417200
2011-08-04,16780.000000,16780.000000,16300.000000,16420.000000,12666.403320,17307750
2011-08-05,15840.000000,16100.000000,15780.000000,15780.000000,12172.702148,30392500
2011-08-08,15400.000000,15780.000000,15200.000000,15200.000000,11725.292969,30296350
2011-08-09,15000.000000,15060.000000,13920.000000,14480.000000,11169.886719,49299200
2011-08-10,15200.000000,15200.000000,14400.000000,14400.000000,11108.174805,49244500
2011-08-11,13760.000000,14500.000000,13760.000000,14160.000000,10923.038086,39580150
2011-08-12,14420.000000,14440.000000,14000.000000,14140.000000,10907.610352,33844600
2011-08-16,14700.000000,15000.000000,14520.000000,15000.000000,11571.010742,30042550
2011-08-17,15020.000000,15200.000000,14820.000000,15040.000000,11601.870117,14649850
2011-08-18,14960.000000,14980.000000,14060.000000,14180.000000,10938.464844,35336000
2011-08-19,13760.000000,13940.000000,13440.000000,13600.000000,10491.051758,28970600
2011-08-22,13680.000000,14040.000000,13660.000000,13820.000000,10660.760742,20900650
2011-08-23,14000.000000,14700.000000,13980.000000,14460.000000,11154.454102,24617300
2011-08-24,14480.000000,14700.000000,14000.000000,14160.000000,10923.038086,18508650
2011-08-25,14740.000000,14760.000000,14420.000000,14500.000000,11185.312500,19039800
2011-08-26,14340.000000,14680.000000,14340.000000,14520.000000,11200.740234,10612300
2011-08-29,14840.000000,14840.000000,14480.000000,14660.000000,11308.735352,13001850
2011-08-30,14820.000000,14960.000000,14720.000000,14840.000000,11447.590820,12629600
2011-08-31,14940.000000,14940.000000,14620.000000,14880.000000,11478.445313,14495500
2011-09-01,15180.000000,15760.000000,14880.000000,15420.000000,11895.002930,35833750
2011-09-02,15300.000000,15620.000000,15260.000000,15380.000000,11864.145508,12915400
2011-09-05,15100.000000,15120.000000,14600.000000,14620.000000,11277.881836,13853900
2011-09-06,14520.000000,14720.000000,14200.000000,14540.000000,11216.170898,13213350
2011-09-07,14660.000000,15560.000000,14660.000000,15460.000000,11925.858398,17512500
2011-09-08,15600.000000,16040.000000,15560.000000,15960.000000,12311.557617,28730500
2011-09-09,15700.000000,16240.000000,15540.000000,15600.000000,12033.853516,18082650
2011-09-14,15600.000000,15620.000000,14820.000000,15060.000000,11617.298828,27540950
2011-09-15,15680.000000,15680.000000,15300.000000,15420.000000,11895.002930,21318350
2011-09-16,15880.000000,16220.000000,15840.000000,15960.000000,12311.557617,23811100
2011-09-19,16000.000000,16280.000000,15760.000000,16160.000000,12465.837891,12327650
2011-09-20,16220.000000,16360.000000,15920.000000,16220.000000,12512.122070,13997500
2011-09-21,16380.000000,16560.000000,16020.000000,16260.000000,12542.981445,17063100
2011-09-22,15920.000000,16000.000000,15560.000000,15800.000000,12188.135742,15331100
2011-09-23,15280.000000,15600.000000,15020.000000,15160.000000,11694.437500,21822900
2011-09-26,15200.000000,15740.000000,15180.000000,15500.000000,11956.712891,24018800
2011-09-27,16100.000000,16100.000000,15820.000000,16080.000000,12404.126953,16526300
2011-09-28,16480.000000,16500.000000,15820.000000,16140.000000,12450.409180,24316950
2011-09-29,16080.000000,16960.000000,16080.000000,16740.000000,12913.249023,27675450
2011-09-30,16600.000000,16800.000000,16220.000000,16800.000000,12959.535156,25780600
2011-10-04,16100.000000,16640.000000,15920.000000,16560.000000,12774.399414,32895000
2011-10-05,16480.000000,17000.000000,16340.000000,16840.000000,12990.388672,32102800
2011-10-06,17480.000000,17580.000000,16840.000000,17100.000000,13190.954102,29969000
2011-10-07,17300.000000,17620.000000,17000.000000,17200.000000,13268.097656,26509200
2011-10-10,17560.000000,17700.000000,17440.000000,17480.000000,13484.089844,17246250
2011-10-11,17700.000000,17700.000000,17380.000000,17620.000000,13592.083008,22915500
2011-10-12,17440.000000,17980.000000,17400.000000,17960.000000,13854.358398,21528500
2011-10-13,17960.000000,17980.000000,17620.000000,17800.000000,13730.934570,16266150
2011-10-14,17420.000000,17880.000000,17420.000000,17720.000000,13669.225586,10850500
2011-10-17,17800.000000,17900.000000,17620.000000,17800.000000,13730.934570,10675550
2011-10-18,17500.000000,17860.000000,17420.000000,17660.000000,13622.941406,13844300
2011-10-19,17700.000000,17720.000000,17400.000000,17720.000000,13669.225586,10704100
2011-10-20,17720.000000,18400.000000,17660.000000,18140.000000,13993.210938,28436600
2011-10-21,18400.000000,18500.000000,18140.000000,18340.000000,14147.494141,23307000
2011-10-24,18260.000000,18860.000000,18220.000000,18820.000000,14517.759766,18769250
2011-10-25,18720.000000,19020.000000,18700.000000,18900.000000,14579.474609,18208000
2011-10-26,18660.000000,18920.000000,18540.000000,18680.000000,14409.768555,12504750
2011-10-27,18580.000000,18780.000000,18380.000000,18480.000000,14255.485352,17443050
2011-10-28,18560.000000,18920.000000,18540.000000,18900.000000,14579.474609,26884350
2011-10-31,18820.000000,19400.000000,18660.000000,19360.000000,14934.320313,23792400
